ano,mes,sigla_uf,regiao,id_municipio,municipio,cnae_divisao,ocupacao,faixa_etaria,faixa_remuneracao_media_sm,sexo,idade,raca_cor,grau_instrucao,qtd_vinculos,remuneracao_media,idade_media
2024,1,AC,Norte,1200203,Cruzeiro do Sul,86,Técnico/Auxiliar de Enfermagem,5,5,Feminino,32,Parda,Médio Completo,1,3371.67,32.0
2024,1,AC,Norte,1200351,Marechal Thaumaturgo,84,Enfermeiro,5,99,Masculino,31,Parda,Superior Completo,1,0.0,31.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,6,9,Masculino,48,Branca,Superior Completo,1,12036.23,48.0
2024,1,AC,Norte,1200203,Cruzeiro do Sul,86,Enfermeiro,5,5,Feminino,37,Parda,Superior Completo,1,3650.58,37.0
2024,1,AC,Norte,1200401,Rio Branco,86,Técnico/Auxiliar de Enfermagem,4,5,Masculino,27,Preta,Superior Incompleto,1,3435.62,27.0
2024,1,AC,Norte,1200401,Rio Branco,86,Enfermeiro,5,6,Feminino,31,Parda,Superior Completo,4,4938.8975,31.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,6,7,Masculino,44,Parda,Superior Completo,3,6458.14,44.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,5,5,Feminino,34,Amarela,Médio Completo,1,3462.15,34.0
2024,1,AC,Norte,1200401,Rio Branco,86,Técnico/Auxiliar de Enfermagem,5,5,Feminino,32,Parda,Médio Completo,3,3762.25,32.0
2024,1,AC,Norte,1200351,Marechal Thaumaturgo,84,Enfermeiro,5,6,Masculino,34,Parda,Superior Completo,1,4750.0,34.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,5,5,Feminino,37,Branca,Superior Incompleto,1,4017.96,37.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,6,99,Masculino,43,Parda,Superior Completo,1,0.0,43.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,5,6,Feminino,39,Parda,Superior Completo,1,5585.82,39.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,7,8,Masculino,51,Parda,Superior Completo,1,7537.45,51.0
2024,1,AC,Norte,1200401,Rio Branco,86,Técnico/Auxiliar de Enfermagem,7,99,Feminino,55,Parda,Médio Completo,1,0.0,55.0
2024,1,AC,Norte,1200427,Rodrigues Alves,84,Técnico/Auxiliar de Enfermagem,7,5,Feminino,50,Não identificada,6ª a 9ª Fundamental,1,3178.77,50.0
2024,1,AC,Norte,1200427,Rodrigues Alves,84,Enfermeiro,5,6,Feminino,32,Não identificada,Superior Completo,1,4555.14,32.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,6,5,Feminino,43,Não identificada,Superior Completo,1,4152.79,43.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,4,5,Feminino,28,Branca,Médio Completo,1,3385.98,28.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,5,6,Feminino,37,Parda,Superior Completo,2,5289.245,37.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,6,99,Feminino,41,Parda,Superior Completo,2,0.0,41.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,7,99,Feminino,55,Não identificada,Superior Completo,1,0.0,55.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,8,5,Feminino,72,Parda,Fundamental Completo,1,3511.56,72.0
2024,1,AC,Norte,1200708,Xapuri,84,Enfermeiro,5,7,Feminino,35,Não identificada,Superior Completo,1,6929.83,35.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,4,99,Feminino,25,Não identificada,Superior Completo,1,0.0,25.0
2024,1,AC,Norte,1200427,Rodrigues Alves,84,Enfermeiro,7,99,Feminino,57,Não identificada,Superior Completo,1,0.0,57.0
2024,1,AC,Norte,1200401,Rio Branco,86,Técnico/Auxiliar de Enfermagem,3,3,Feminino,24,Não identificada,Superior Completo,1,2096.04,24.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,5,5,Feminino,30,Não identificada,Superior Completo,1,4117.62,30.0
2024,1,AC,Norte,1200435,Santa Rosa do Purus,84,Enfermeiro,7,3,Masculino,53,Branca,Superior Completo,1,1829.18,53.0
2024,1,AC,Norte,1200500,Sena Madureira,84,Enfermeiro,6,7,Feminino,40,Branca,Superior Completo,1,6349.63,40.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,7,5,Masculino,62,Parda,Médio Completo,1,3899.87,62.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,6,8,Feminino,46,Não identificada,Superior Completo,1,7651.26,46.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,5,6,Feminino,38,Não identificada,Médio Completo,1,4276.67,38.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,6,6,Masculino,42,Não identificada,Superior Completo,1,5387.82,42.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,5,99,Masculino,31,Parda,Superior Completo,1,0.0,31.0
2024,1,AC,Norte,1200401,Rio Branco,86,Técnico/Auxiliar de Enfermagem,7,6,Feminino,54,Amarela,Superior Completo,1,4957.94,54.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,5,7,Feminino,34,Não identificada,Superior Completo,2,6104.285,34.0
2024,1,AC,Norte,1200401,Rio Branco,35,Técnico/Auxiliar de Enfermagem,5,5,Feminino,39,Parda,Médio Completo,1,3398.23,39.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,7,7,Feminino,59,Parda,Superior Completo,3,6269.7066666666669,59.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,7,6,Feminino,58,Branca,Médio Completo,1,4345.04,58.0
2024,1,AC,Norte,1200708,Xapuri,84,Técnico/Auxiliar de Enfermagem,7,7,Feminino,50,Não identificada,Médio Completo,1,7029.51,50.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,8,6,Feminino,69,Parda,Médio Completo,1,4358.46,69.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,5,7,Feminino,36,Branca,Superior Completo,2,6615.3899999999994,36.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,5,8,Feminino,35,Branca,Superior Completo,2,7265.795,35.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,7,5,Masculino,56,Branca,Médio Completo,1,3145.81,56.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,7,5,Feminino,55,Branca,Superior Completo,1,3705.97,55.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,5,6,Feminino,32,Preta,Superior Completo,1,5644.01,32.0
2024,1,AC,Norte,1200401,Rio Branco,86,Técnico/Auxiliar de Enfermagem,6,4,Masculino,41,Parda,Médio Completo,1,2587.13,41.0
2024,1,AC,Norte,1200054,Assis Brasil,86,Enfermeiro,5,6,Masculino,37,Branca,Superior Completo,1,4328.65,37.0
2024,1,AC,Norte,1200401,Rio Branco,86,Técnico/Auxiliar de Enfermagem,4,5,Feminino,29,Parda,Médio Completo,8,3578.7974999999997,29.0
2024,1,AC,Norte,1200344,Manoel Urbano,84,Enfermeiro,5,7,Masculino,31,Parda,Superior Completo,1,6764.04,31.0
2024,1,AC,Norte,1200203,Cruzeiro do Sul,86,Técnico/Auxiliar de Enfermagem,4,5,Masculino,25,Parda,Médio Completo,1,3131.49,25.0
2024,1,AC,Norte,1200609,Tarauacá,84,Enfermeiro,5,6,Masculino,36,Parda,Superior Completo,1,5223.33,36.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,5,5,Masculino,38,Não identificada,Médio Completo,1,3245.53,38.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,8,6,Masculino,65,Parda,Superior Completo,1,4752.44,65.0
2024,1,AC,Norte,1200401,Rio Branco,86,Técnico/Auxiliar de Enfermagem,6,6,Feminino,48,Parda,Médio Completo,4,4671.67,48.0
2024,1,AC,Norte,1200401,Rio Branco,86,Técnico/Auxiliar de Enfermagem,5,5,Masculino,39,Parda,Médio Completo,1,3735.75,39.0
2024,1,AC,Norte,1200427,Rodrigues Alves,84,Enfermeiro,7,5,Feminino,52,Não identificada,Superior Completo,1,3210.08,52.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,6,8,Feminino,46,Branca,Superior Completo,3,7396.2,46.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,6,6,Masculino,44,Parda,Médio Completo,1,4886.57,44.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,6,7,Feminino,46,Parda,Superior Completo,4,6366.9725,46.0
2024,1,AC,Norte,1200401,Rio Branco,86,Enfermeiro,6,7,Feminino,49,Branca,Superior Completo,1,5852.45,49.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,5,99,Masculino,34,Parda,Até 5ª Incompleto,1,0.0,34.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,6,6,Masculino,41,Não identificada,Médio Completo,1,4462.34,41.0
2024,1,AC,Norte,1200401,Rio Branco,86,Técnico/Auxiliar de Enfermagem,6,6,Feminino,45,Parda,Superior Completo,1,4332.81,45.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,5,4,Masculino,30,Parda,Médio Completo,1,2532.16,30.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,5,7,Masculino,33,Não identificada,Superior Completo,1,6271.96,33.0
2024,1,AC,Norte,1200609,Tarauacá,84,Enfermeiro,4,6,Feminino,29,Parda,Superior Completo,1,5358.33,29.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,6,7,Feminino,46,Branca,Superior Completo,2,6496.245,46.0
2024,1,AC,Norte,1200013,Acrelândia,84,Enfermeiro,5,6,Feminino,32,Preta,Superior Completo,1,4731.55,32.0
2024,1,AC,Norte,1200203,Cruzeiro do Sul,86,Técnico/Auxiliar de Enfermagem,7,5,Masculino,50,Parda,Superior Completo,1,3363.15,50.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,7,8,Feminino,61,Parda,Superior Completo,2,8472.130000000001,61.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,7,7,Feminino,59,Branca,Superior Completo,2,6508.3600000000006,59.0
2024,1,AC,Norte,1200401,Rio Branco,86,Técnico/Auxiliar de Enfermagem,5,5,Feminino,34,Parda,Médio Completo,5,3559.66,34.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,5,5,Feminino,32,Parda,Superior Completo,1,3851.43,32.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,6,5,Feminino,43,Parda,Médio Completo,8,3479.3075,43.0
2024,1,AC,Norte,1200401,Rio Branco,86,Enfermeiro,6,7,Masculino,41,Parda,Superior Completo,1,5743.2,41.0
2024,1,AC,Norte,1200138,Bujari,84,Técnico/Auxiliar de Enfermagem,6,5,Feminino,42,Parda,Superior Completo,1,2897.73,42.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,6,6,Feminino,47,Parda,Superior Completo,1,4522.46,47.0
2024,1,AC,Norte,1200336,Mâncio Lima,84,Enfermeiro,5,6,Feminino,30,Parda,Superior Completo,1,5344.28,30.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,5,7,Masculino,39,Branca,Superior Completo,1,6323.48,39.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,7,5,Feminino,58,Parda,Superior Completo,4,3770.1875,58.0
2024,1,AC,Norte,1200401,Rio Branco,85,Técnico/Auxiliar de Enfermagem,5,6,Feminino,34,Parda,Superior Completo,1,5229.66,34.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,5,5,Feminino,36,Parda,Médio Completo,5,3624.324,36.0
2024,1,AC,Norte,1200435,Santa Rosa do Purus,84,Técnico/Auxiliar de Enfermagem,7,99,Feminino,64,Parda,Superior Completo,1,0.0,64.0
2024,1,AC,Norte,1200401,Rio Branco,81,Técnico/Auxiliar de Enfermagem,5,5,Feminino,37,Parda,Médio Completo,1,3960.74,37.0
2024,1,AC,Norte,1200401,Rio Branco,81,Técnico/Auxiliar de Enfermagem,4,5,Masculino,29,Parda,Médio Completo,1,2987.28,29.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,7,8,Feminino,63,Parda,Superior Completo,1,7259.18,63.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,5,5,Feminino,31,Parda,Médio Completo,5,3548.7980000000002,31.0
2024,1,AC,Norte,1200609,Tarauacá,84,Enfermeiro,5,6,Masculino,31,Branca,Superior Completo,1,4606.06,31.0
2024,1,AC,Norte,1200203,Cruzeiro do Sul,84,Técnico/Auxiliar de Enfermagem,6,6,Feminino,47,Parda,Superior Completo,1,4835.89,47.0
2024,1,AC,Norte,1200203,Cruzeiro do Sul,86,Enfermeiro,5,6,Feminino,33,Parda,Superior Completo,1,4707.69,33.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,7,9,Feminino,58,Parda,Superior Completo,1,11847.33,58.0
2024,1,AC,Norte,1200203,Cruzeiro do Sul,86,Técnico/Auxiliar de Enfermagem,7,5,Feminino,53,Parda,Médio Completo,1,3295.43,53.0
2024,1,AC,Norte,1200401,Rio Branco,86,Técnico/Auxiliar de Enfermagem,4,6,Masculino,25,Não identificada,Médio Completo,1,4337.93,25.0
2024,1,AC,Norte,1200401,Rio Branco,65,Enfermeiro,5,8,Feminino,38,Branca,Superior Completo,1,8043.82,38.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,5,6,Feminino,33,Parda,Médio Completo,6,4577.5266666666666,33.0
2024,1,AC,Norte,1200328,Jordão,84,Técnico/Auxiliar de Enfermagem,7,4,Masculino,55,Parda,Médio Completo,1,2462.9,55.0
2024,1,AC,Norte,1200104,Brasiléia,84,Enfermeiro,6,8,Masculino,49,Parda,Superior Completo,1,7458.47,49.0
2024,1,AC,Norte,1200385,Plácido de Castro,84,Enfermeiro,5,99,Feminino,34,Parda,Superior Completo,1,0.0,34.0
2024,1,AC,Norte,1200252,Epitaciolândia,84,Enfermeiro,5,6,Feminino,38,Não identificada,Superior Completo,1,4940.0,38.0
2024,1,AC,Norte,1200203,Cruzeiro do Sul,84,Técnico/Auxiliar de Enfermagem,6,3,Feminino,40,Parda,Médio Completo,3,1884.7766666666666,40.0
2024,1,AC,Norte,1200203,Cruzeiro do Sul,84,Técnico/Auxiliar de Enfermagem,5,4,Masculino,34,Parda,Médio Completo,1,2160.92,34.0
2024,1,AC,Norte,1200401,Rio Branco,86,Enfermeiro,5,99,Masculino,32,Parda,Superior Completo,1,0.0,32.0
2024,1,AC,Norte,1200807,Porto Acre,84,Técnico/Auxiliar de Enfermagem,5,5,Feminino,30,Parda,Médio Completo,1,2869.55,30.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,5,6,Feminino,36,Não identificada,Médio Completo,2,4385.8250000000007,36.0
2024,1,AC,Norte,1200450,Senador Guiomard,84,Enfermeiro,5,7,Feminino,35,Não identificada,Superior Completo,1,5910.78,35.0
2024,1,AC,Norte,1200401,Rio Branco,86,Enfermeiro,5,7,Masculino,32,Parda,Superior Completo,3,6481.39,32.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,7,6,Masculino,56,Não identificada,Superior Completo,1,5492.05,56.0
2024,1,AC,Norte,1200179,Capixaba,84,Enfermeiro,6,99,Feminino,45,Não identificada,Superior Completo,1,0.0,45.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,6,7,Masculino,47,Parda,Superior Completo,4,6192.2725,47.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,7,99,Feminino,54,Parda,Superior Completo,1,0.0,54.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,6,7,Masculino,43,Parda,Superior Completo,1,7056.83,43.0
2024,1,AC,Norte,1200401,Rio Branco,86,Técnico/Auxiliar de Enfermagem,7,5,Feminino,59,Preta,Médio Completo,1,4076.31,59.0
2024,1,AC,Norte,1200401,Rio Branco,86,Técnico/Auxiliar de Enfermagem,3,5,Masculino,23,Parda,Médio Completo,3,3641.88,23.0
2024,1,AC,Norte,1200401,Rio Branco,86,Técnico/Auxiliar de Enfermagem,6,99,Feminino,44,Branca,Médio Completo,1,0.0,44.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,7,5,Masculino,55,Parda,Médio Completo,3,3664.3466666666668,55.0
2024,1,AC,Norte,1200401,Rio Branco,86,Técnico/Auxiliar de Enfermagem,6,4,Feminino,44,Parda,Médio Completo,2,2521.155,44.0
2024,1,AC,Norte,1200203,Cruzeiro do Sul,86,Enfermeiro,5,4,Feminino,39,Branca,Superior Completo,1,2705.45,39.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,5,8,Masculino,37,Parda,Superior Completo,1,7245.15,37.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,5,8,Masculino,35,Parda,Superior Completo,1,8008.72,35.0
2024,1,AC,Norte,1200401,Rio Branco,86,Técnico/Auxiliar de Enfermagem,7,6,Feminino,50,Parda,Médio Completo,2,4363.65,50.0
2024,1,AC,Norte,1200401,Rio Branco,86,Técnico/Auxiliar de Enfermagem,7,7,Feminino,54,Parda,Médio Completo,1,5839.51,54.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,6,99,Feminino,43,Parda,Superior Completo,2,0.0,43.0
2024,1,AC,Norte,1200807,Porto Acre,84,Técnico/Auxiliar de Enfermagem,4,5,Feminino,27,Parda,Médio Completo,1,2869.55,27.0
2024,1,AC,Norte,1200336,Mâncio Lima,84,Técnico/Auxiliar de Enfermagem,3,5,Feminino,23,Branca,Médio Completo,2,3522.44,23.0
2024,1,AC,Norte,1200203,Cruzeiro do Sul,84,Enfermeiro,7,6,Feminino,56,Parda,Superior Completo,1,5011.57,56.0
2024,1,AC,Norte,1200203,Cruzeiro do Sul,87,Enfermeiro,5,5,Feminino,30,Parda,Superior Completo,1,3364.25,30.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,7,5,Feminino,56,Não identificada,Médio Completo,4,3714.0875,56.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,6,5,Feminino,44,Branca,Médio Completo,1,4121.21,44.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,5,7,Masculino,33,Branca,Superior Completo,1,5827.39,33.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,6,8,Masculino,43,Parda,Superior Completo,3,7610.57,43.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,4,7,Masculino,26,Parda,Superior Completo,3,5830.93,26.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,5,4,Masculino,30,Não identificada,Médio Completo,1,2733.02,30.0
2024,1,AC,Norte,1200401,Rio Branco,87,Enfermeiro,5,6,Masculino,34,Parda,Superior Completo,1,4287.16,34.0
2024,1,AC,Norte,1200393,Porto Walter,84,Enfermeiro,5,5,Masculino,31,Preta,Superior Completo,1,4226.69,31.0
2024,1,AC,Norte,1200401,Rio Branco,86,Enfermeiro,5,8,Feminino,33,Parda,Superior Completo,3,8498.9499999999989,33.0
2024,1,AC,Norte,1200179,Capixaba,84,Enfermeiro,5,99,Feminino,30,Não identificada,Superior Completo,1,0.0,30.0
2024,1,AC,Norte,1200401,Rio Branco,86,Técnico/Auxiliar de Enfermagem,4,4,Feminino,28,Parda,Superior Completo,1,2332.22,28.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,5,7,Feminino,33,Amarela,Superior Completo,1,5993.8,33.0
2024,1,AC,Norte,1200427,Rodrigues Alves,84,Técnico/Auxiliar de Enfermagem,6,5,Feminino,43,Parda,Médio Completo,1,3410.23,43.0
2024,1,AC,Norte,1200609,Tarauacá,84,Técnico/Auxiliar de Enfermagem,3,5,Masculino,23,Parda,Superior Completo,1,3003.05,23.0
2024,1,AC,Norte,1200427,Rodrigues Alves,84,Enfermeiro,4,5,Masculino,27,Parda,Superior Completo,1,3301.8,27.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,7,6,Feminino,51,Amarela,Médio Completo,1,4673.43,51.0
2024,1,AC,Norte,1200013,Acrelândia,84,Enfermeiro,3,4,Feminino,24,Parda,Superior Completo,1,2300.89,24.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,6,9,Masculino,45,Parda,Superior Completo,1,11582.29,45.0
2024,1,AC,Norte,1200401,Rio Branco,86,Técnico/Auxiliar de Enfermagem,5,99,Feminino,39,Parda,Médio Completo,1,0.0,39.0
2024,1,AC,Norte,1200104,Brasiléia,84,Enfermeiro,6,8,Feminino,43,Não identificada,Superior Completo,1,7777.35,43.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,6,99,Masculino,48,Parda,Superior Completo,1,0.0,48.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,7,5,Masculino,59,Branca,6ª a 9ª Fundamental,1,3857.12,59.0
2024,1,AC,Norte,1200401,Rio Branco,86,Técnico/Auxiliar de Enfermagem,7,5,Feminino,62,Parda,6ª a 9ª Fundamental,1,3888.64,62.0
2024,1,AC,Norte,1200401,Rio Branco,86,Enfermeiro,4,6,Masculino,26,Parda,Superior Completo,2,5378.975,26.0
2024,1,AC,Norte,1200401,Rio Branco,86,Enfermeiro,5,2,Masculino,32,Parda,Superior Completo,1,1146.93,32.0
2024,1,AC,Norte,1200609,Tarauacá,84,Técnico/Auxiliar de Enfermagem,7,5,Masculino,51,Parda,Superior Completo,1,3978.96,51.0
2024,1,AC,Norte,1200401,Rio Branco,86,Enfermeiro,4,6,Masculino,27,Branca,Superior Completo,1,4565.98,27.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,5,99,Feminino,39,Branca,Superior Completo,2,0.0,39.0
2024,1,AC,Norte,1200104,Brasiléia,84,Técnico/Auxiliar de Enfermagem,6,6,Feminino,44,Parda,Médio Completo,1,5353.14,44.0
2024,1,AC,Norte,1200401,Rio Branco,86,Enfermeiro,6,7,Feminino,46,Branca,Superior Completo,1,7054.25,46.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,5,99,Feminino,37,Parda,Mestrado,1,0.0,37.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,6,99,Feminino,42,Não identificada,Médio Completo,1,0.0,42.0
2024,1,AC,Norte,1200450,Senador Guiomard,84,Técnico/Auxiliar de Enfermagem,6,4,Masculino,42,Não identificada,Médio Completo,1,2144.03,42.0
2024,1,AC,Norte,1200203,Cruzeiro do Sul,86,Técnico/Auxiliar de Enfermagem,6,5,Masculino,46,Branca,Médio Completo,1,3358.89,46.0
2024,1,AC,Norte,1200302,Feijó,86,Técnico/Auxiliar de Enfermagem,7,6,Feminino,53,Parda,Médio Completo,1,4440.23,53.0
2024,1,AC,Norte,1200807,Porto Acre,84,Enfermeiro,7,6,Feminino,55,Branca,Superior Completo,1,4268.05,55.0
2024,1,AC,Norte,1200203,Cruzeiro do Sul,86,Técnico/Auxiliar de Enfermagem,6,5,Masculino,48,Branca,Médio Completo,1,3360.38,48.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,7,5,Feminino,52,Não identificada,Superior Completo,2,3533.905,52.0
2024,1,AC,Norte,1200401,Rio Branco,86,Técnico/Auxiliar de Enfermagem,5,5,Masculino,30,Parda,Superior Completo,1,3327.04,30.0
2024,1,AC,Norte,1200401,Rio Branco,86,Técnico/Auxiliar de Enfermagem,3,2,Feminino,21,Parda,Médio Completo,1,1349.07,21.0
2024,1,AC,Norte,1200450,Senador Guiomard,94,Técnico/Auxiliar de Enfermagem,5,99,Feminino,35,Parda,Médio Completo,1,0.0,35.0
2024,1,AC,Norte,1200450,Senador Guiomard,84,Técnico/Auxiliar de Enfermagem,6,5,Feminino,47,Parda,Médio Completo,2,3870.8900000000003,47.0
2024,1,AC,Norte,1200203,Cruzeiro do Sul,84,Enfermeiro,6,5,Feminino,41,Parda,Superior Completo,3,3547.896666666667,41.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,5,6,Feminino,36,Parda,Superior Completo,1,5396.29,36.0
2024,1,AC,Norte,1200203,Cruzeiro do Sul,84,Técnico/Auxiliar de Enfermagem,5,3,Feminino,37,Parda,Superior Incompleto,1,1882.87,37.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,5,8,Feminino,37,Parda,Superior Completo,2,7275.965,37.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,7,9,Feminino,51,Parda,Superior Completo,1,10408.47,51.0
2024,1,AC,Norte,1200401,Rio Branco,86,Técnico/Auxiliar de Enfermagem,5,5,Feminino,30,Parda,Superior Completo,1,3801.67,30.0
2024,1,AC,Norte,1200054,Assis Brasil,86,Técnico/Auxiliar de Enfermagem,5,99,Feminino,31,Branca,Superior Completo,1,0.0,31.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,4,7,Feminino,28,Parda,Superior Completo,4,6169.7375,28.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,7,6,Masculino,54,Preta,Superior Incompleto,1,5090.72,54.0
2024,1,AC,Norte,1200401,Rio Branco,87,Enfermeiro,4,5,Masculino,27,Parda,Superior Completo,1,3983.7,27.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,6,7,Feminino,40,Não identificada,Médio Completo,1,6286.79,40.0
2024,1,AC,Norte,1200450,Senador Guiomard,84,Enfermeiro,5,5,Feminino,33,Parda,Superior Completo,1,4224.6,33.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,7,5,Feminino,59,Branca,Médio Completo,1,4021.58,59.0
2024,1,AC,Norte,1200203,Cruzeiro do Sul,86,Enfermeiro,5,7,Feminino,36,Parda,Superior Completo,1,5785.43,36.0
2024,1,AC,Norte,1200401,Rio Branco,84,Enfermeiro,7,7,Feminino,61,Branca,Superior Completo,1,6000.54,61.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,7,99,Masculino,52,Parda,Médio Completo,1,0.0,52.0
2024,1,AC,Norte,1200401,Rio Branco,84,Técnico/Auxiliar de Enfermagem,5,5,Masculino,32,Parda,Médio Completo,2,3765.565,32.0
2024,1,AC,Norte,1200450,Senador Guiomard,84,Técnico/Auxiliar de Enfermagem,6,5,Feminino,43,Não identificada,Superior Completo,1,3710.27,43.0
2024,1,AC,Norte,1200401,Rio Branco,86,Técnico/Auxiliar de Enfermagem,6,5,Feminino,48,Parda,Superior Completo,1,3640.81,48.0
